id,english,thai,context,all_ids
563160,Incompatible map: %1MAP%,แผนที่ที่เข้ากันไม่ได้: %1MAP%,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,563160
563161,Insufficient license,ใบอนุญาตไม่เพียงพอ,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,563161
563162,Incompatible mod. Them: %1THEIRMOD% You: %1YOURMOD%,ม็อดที่เข้ากันไม่ได้ พวกเขา: %1THEIRMOD% คุณ: %1YOURMOD%,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,563162
563163,Incompatible game options,ตัวเลือกเกมที่เข้ากันไม่ได้,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,563163
563164,Incompatible mod version. Them: %1THEIRVERSION% You: %1YOURVERSION%,เวอร์ชัน mod ที่เข้ากันไม่ได้ พวกเขา: %1THEIRVERSION% คุณ: %1YOURVERSION%,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,563164
563170,Team Deleted.,ลบทีมแล้ว,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,563170
563180,Ignore user?,ละเว้นผู้ใช้?,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,563180
563181,Are you sure you want to ignore %1PLAYERNAME%?,คุณแน่ใจหรือไม่ว่าต้องการเพิกเฉย %1PLAYERNAME%,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,563181
563182,Ignore users?,ละเว้นผู้ใช้?,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,563182
563183,Are you sure you want to ignore the following people? %1FRIENDSLIST%,คุณแน่ใจหรือไม่ว่าต้องการเพิกเฉยต่อบุคคลต่อไปนี้? %1FRIENDSLIST%,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,563183
563190,Assault 2 vs 2,โจมตี 2 ต่อ 2,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,563190
563191,Assault AT 2 vs 2,โจมตี AT 2 ต่อ 2,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,563191
563192,Assault AT 3 vs 3,โจมตี AT 3 ต่อ 3,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,563192
563193,Panzerkrieg 2 vs 2,แพนเซอร์ครีก 2 ต่อ 2,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,563193
563194,Panzerkrieg AT 2 vs 2,แพนเซอร์ครีก เอที 2 ต่อ 2,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,563194
563195,Panzerkrieg AT 3 vs 3,แพนเซอร์ครีก เอที 3 ต่อ 3,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,563195
563197,You do not have access to %1GAME_TYPE%. \n\n %2PURCHASE_TEXT%,"คุณไม่มีสิทธิ์เข้าถึง %1GAME_TYPE%

%2PURCHASE_TEXT%",UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,563197
563198,Unable to change to %1GAME_TYPE%. \n\n The following players do not have access: %2PLAYERLIST%.,"ไม่สามารถเปลี่ยนเป็น %1GAME_TYPE% 

 ผู้เล่นต่อไปนี้ไม่มีสิทธิ์เข้าถึง: %2PLAYERLIST%",UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,563198
563199,The host was unable to change to %1GAME_TYPE% because the following users do not have access: %2PLAYERLIST%.,โฮสต์ไม่สามารถเปลี่ยนเป็น %1GAME_TYPE% ได้ เนื่องจากผู้ใช้ต่อไปนี้ไม่มีสิทธิ์เข้าถึง: %2PLAYERLIST%,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,563199
563200,The host was unable to change to %1GAME_TYPE% because you do not have access.\n %2PURCHASE_TEXT%,"โฮสต์ไม่สามารถเปลี่ยนเป็น %1GAME_TYPE% เนื่องจากคุณไม่มีสิทธิ์เข้าถึง 
 %2PURCHASE_TEXT%",UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,563200
563201,Locked Computer Player,เครื่องเล่นคอมพิวเตอร์ที่ถูกล็อค,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,563201
563202,You cannot automatch using the %1ARMY_NAME% army. \n\n %2PURCHASE_TEXT%,"คุณไม่สามารถจับคู่อัตโนมัติโดยใช้กองทัพ %1ARMY_NAME%

%2PURCHASE_TEXT%",UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,563202
563203,You cannot use the %1ARMY_NAME% army. \n\n %2PURCHASE_TEXT%,"คุณไม่สามารถใช้กองทัพ %1ARMY_NAME% ได้

%2PURCHASE_TEXT%",UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,563203
563210,%1PLAYER%'s Army is using the classic set of units.,%1PLAYER%'s Army ใช้ชุดยูนิตแบบคลาสสิก,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,563210
563211,"Your Army is using the classic set of units. To use custom units, click the Customize Army button.",กองทัพของคุณใช้ชุดยูนิตแบบคลาสสิก หากต้องการใช้หน่วยแบบกำหนดเอง ให้คลิกปุ่มกำหนดกองทัพเอง,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,563211
563212,%1PLAYER%'s Army is using custom units. ,กองทัพของ %1PLAYER% กำลังใช้ยูนิตแบบกำหนดเอง,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,563212
563213,"Your Army is using custom units. To change the custom units, click the Customize Army button.",กองทัพของคุณใช้หน่วยแบบกำหนดเอง หากต้องการเปลี่ยนหน่วยแบบกำหนดเอง ให้คลิกปุ่มกำหนดกองทัพเอง,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,563213
563214,Last Played Game,เกมที่เล่นล่าสุด,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,563214
600000,Kick,เตะออก,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,600000
600001,Waiting for available game...,กำลังรอห้องเกมที่ว่าง...,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,600001
600002,RANKED TEAM GAME,เกมอันดับทีม,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,600002
600003,Army,กองทัพ,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,600003|600768|600818|605308|605309|608026|609523|610255|610256|613001|613056|617511|704510|704518
600004,Preferred Maps,แผนที่ที่ต้องการ,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,600004
600005,Match Type,ประเภทการจับคู่,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,600005
600010,000,000,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,600010|600016|600017
600011,Find a match against someone of equivalent skill,ค้นหาการแข่งขันกับผู้ที่มีทักษะเทียบเท่า,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,600011
600014,CANCEL AUTOMATCH,ยกเลิกอัตโนมัติ,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,600014
600015,AUTOMATCH STATUS,สถานะอัตโนมัติ,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,600015
600018,Random Team Players:,ผู้เล่นทีมสุ่ม:,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,600018
600020,RANK,ยศ / อันดับ,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,600020|600031|600033|600036|608013|608016|608057|608060|617005|617011
600021,Level 12,เลเวล 12,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,600021|600035|608059|614012
600022,Allies - Captain,ฝ่ายสัมพันธมิตร - ร้อยเอก,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,600022|600034
600023,Axis - Master Sergeant,ฝ่ายอักษะ - จ่าสิบเอก,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,600023|600030
600024,Level 9,เลเวล 9,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,600024|600032|608011|608056|614009|617004
600027,Click here to Invite a friend.,คลิกที่นี่เพื่อเชิญเพื่อน,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,600027
600029,Cancel automatching process,ยกเลิกกระบวนการจับคู่อัตโนมัติ,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,600029
600037,AUTOMATCH TEAM,ทีมออโตแมตช์,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,600037
600038,Choose match type,เลือกประเภทการจับคู่,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,600038
600040,Choose your army,เลือกกองทัพของคุณ,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,600040
600041,Vote for the maps you would prefer to play,โหวตแผนที่ที่คุณต้องการเล่น,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,600041
600042,Army or Faction,กองทัพหรือฝ่าย,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,600042
600047,$609522 No Key,$609522 No Key,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,600047|609522
600048,Customize Army,ปรับแต่งกองทัพ,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,600048|600841
600250,Play through 3 different campaigns,เล่นผ่าน 3 แคมเปญที่แตกต่างกัน,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,600250|600259
600251,Track your stats and those of your opponents,ติดตามสถิติของคุณและของฝ่ายตรงข้าม,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,600251
600253,Interact with other gamers,โต้ตอบกับนักเล่นเกมคนอื่นๆ,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,600253
600254,Stop finding a ranked match,หยุดค้นหาการแข่งขันจัดอันดับ,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,600254
600255,All the latest updates on your favorite Relic titles,อัปเดตล่าสุดทั้งหมดเกี่ยวกับเกม Relic ที่คุณชื่นชอบ,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,600255
600256,666,666,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,600256|600262|600264|608044|701088|701089|701090|701091|701092|701093|701094|701095|701096|701097|701098|701099|701100|701101|701102|701103|701104|701105|701106|701107|701108|701109|701110|701111|701112|701113|701114|712785|712786|712787|712788|712789|712790|712791|712792|712793|712794|712795|712796|712797|712798
600257,View rewards earned through playing Company of Heroes,ดูรางวัลที่ได้รับจากการเล่น Company of Heroes,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,600257|600258
600260,Ranked Match,การแข่งขันจัดอันดับ,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,600260
600261,Finding a Match...,หาคู่...,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,600261
600267,"From this tab you can access any games you have saved, including campaign, skirmish and multiplayer replays",จากแท็บนี้ คุณสามารถเข้าถึงเกมใดๆ ที่คุณบันทึกไว้ รวมถึงรีเพลย์แคมเปญ ศึกประจัญบาน และผู้เล่นหลายคน,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,600267|600271
600269,Automatically find a ranked match against someone of equivalent skill,ค้นหาการแข่งขันจัดอันดับกับผู้ที่มีทักษะเทียบเท่าโดยอัตโนมัติ,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,600269
600273,Return to Main Menu,กลับสู่เมนูหลัก,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,600273
600500,Create New Game,สร้างเกมใหม่,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,600500|605500
600501,Game Name:,ชื่อเกม:,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,600501|605501
600505,Optional,ไม่จำเป็น,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,600505|603015|605505
600509,Create a game of the type selected,สร้างเกมประเภทที่เลือก,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,600509
600510,Return to previous screen,กลับไปยังหน้าจอก่อนหน้า,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,600510|604522|607005|607255|712782
600511,Game Type:,ประเภทเกม:,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,600511|605064
600512,$600512 No Key,$600512 No Key,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,600512
600513,"You would be ""way Cool"" and be able to play this mode if you bought Tales of Valor. Please support Relic Entertainment.","คุณจะ ""เท่มาก"" และสามารถเล่นโหมดนี้ได้หากคุณซื้อ Tales of Valor โปรดสนับสนุน Relic Entertainment",UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,600513
600514,$713528 No Key,$713528 No Key,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,600514
600750,$600838 No Key,$600838 No Key,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,600750|600838
600760,$600760 No Key,$600760 No Key,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,600760
600762,"In a Fixed Location match, swap sides with the other team to change your team's Starting Locations on the map",ในการแข่งขันแบบกำหนดตำแหน่ง สลับข้างกับทีมอื่นเพื่อเปลี่ยนตำแหน่งเริ่มต้นของทีมของคุณบนแผนที่,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,600762
600764,Atmosphere,บรรยากาศ,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,600764
600766,To customize your army disable or enable reward units,หากต้องการปรับแต่งกองทัพของคุณให้ปิดการใช้งานหรือเปิดใช้งานหน่วยรางวัล,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,600766
600767,GAME RULES AND OPTIONS,กฎของเกมและตัวเลือก,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,600767|605066|605271
600770,Exit game setup,ออกจากการตั้งค่าเกม,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,600770
600771,Kick Player,นักเตะเตะ,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,600771|600782
600778,LEAVE GAME,ออกจากเกม,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,600778|604751
600780,Refresh Maps,รีเฟรชแผนที่,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,600780
600783,Start the Game,เริ่มเกม,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,600783
600788,Type in a message to send,พิมพ์ข้อความที่จะส่ง,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,600788|603512
600789,Swap Start Location,สลับตำแหน่งเริ่มต้น,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,600789
600791,Click to send a chat message,คลิกเพื่อส่งข้อความแชท,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,600791
600792,Click here to select Army,คลิกที่นี่เพื่อเลือกกองทัพบก,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,600792|600793|600794|600795
600802,Perf.,ประสิทธิภาพ,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,600802|600816|605006|605010|605025|605043|605262|605282|605304|605317|610252|610260|704507|704513
600803,Show maps of the type selected,แสดงแผนที่ประเภทที่เลือก,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,600803|600804|600817|600819|600820|600831
600821,$600895 No Key,$600895 No Key,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,600821|605326
600830,Sync,ซิงค์,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,600830|600843
600832,Click here to toggle your readiness to play,คลิกที่นี่เพื่อสลับความพร้อมในการเล่น,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,600832|600833
600834,Select who your chat messages will be sent to,เลือกผู้ที่จะส่งข้อความแชทของคุณ,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,600834|600835
600836,Set the win condition for your match,กำหนดเงื่อนไขการชนะสำหรับการแข่งขันของคุณ,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,600836
600837,Set the maximum victory points for your match,กำหนดคะแนนชัยชนะสูงสุดสำหรับการแข่งขันของคุณ,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,600837
600840,Select which atmosphere to use,เลือกบรรยากาศที่จะใช้,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,600840
601252,Cancel download,ยกเลิกการดาวน์โหลด,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,601252
601253,Enable Peer to Peer (faster),เปิดใช้งานเพียร์ทูเพียร์ (เร็วขึ้น),UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,601253
601254,Enabling peer to peer transfer increases download speeds. For optimal performance ensure port 6112 is forwarded through your firewall.,การเปิดใช้งานการถ่ายโอนแบบเพียร์ทูเพียร์จะเพิ่มความเร็วในการดาวน์โหลด เพื่อประสิทธิภาพสูงสุด ตรวจสอบให้แน่ใจว่าพอร์ต 6112 ได้รับการส่งต่อผ่านไฟร์วอลล์ของคุณ,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,601254
601255,I accept the terms of this agreement,ฉันยอมรับเงื่อนไขของข้อตกลงนี้,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,601255|602753|612262|612522|612523
601500,Title,ชื่อ,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,601500|611011|611506|612750|612751|717025
602001,Submit Password,ส่งรหัสผ่าน,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,602001
602004,Attention,ความสนใจ,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,602004
602006,Submit password,ส่งรหัสผ่าน,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,602006
602250,Close this window,ปิดหน้าต่างนี้,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,602250|609002
602251,Close window,ปิดหน้าต่าง,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,602251|620502
602254,Don't show this message again,อย่าแสดงข้อความนี้อีก,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,602254
602255,"For the last time, please do not show this message window again...",เป็นครั้งสุดท้าย กรุณาอย่าแสดงหน้าต่างข้อความนี้อีก...,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,602255
602501,Account Details,รายละเอียดบัญชี,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,602501
602506,Enter Product Key:,ป้อนรหัสผลิตภัณฑ์:,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,602506
602507,Current Key(s):,รหัสปัจจุบัน:,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,602507
602509,666 666 666 666 666,666 666 666 666 666,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,602509
602510,Update your current account settings,อัปเดตการตั้งค่าบัญชีปัจจุบันของคุณ,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,602510
602511,Return to the previous screen,กลับไปยังหน้าจอก่อนหน้า,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,602511|602757|606257|607506|607757|701055
602750,Relic Online Terms of Service,ข้อกำหนดในการให้บริการของ Relic ออนไลน์,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,602750
602754,I accept the Terms of Service.,ฉันยอมรับข้อกำหนดในการให้บริการ,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,602754
602755,Continue to the next screen,ดำเนินการต่อไปยังหน้าจอถัดไป,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,602755
602756,Agree to the Terms of Service,ยอมรับข้อกำหนดในการให้บริการ,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,602756
603006,Account Name:,ชื่อบัญชี:,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,603006|604251
603012,Address:,ที่อยู่:,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,603012
603013,Minimum 3 characters,ขั้นต่ำ 3 ตัวอักษร,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,603013
603014,Minimum 8 characters,ขั้นต่ำ 8 ตัวอักษร,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,603014
603016,Account Information,ข้อมูลบัญชี,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,603016
603017,Password Recovery,การกู้คืนรหัสผ่าน,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,603017
603018,Personal Information,ข้อมูลส่วนบุคคล,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,603018
603019,"Yes, I would like to get more information and future updates from SEGA.",ใช่ ฉันต้องการรับข้อมูลเพิ่มเติมและการอัปเดตในอนาคตจาก SEGA,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,603019
603020,Return to the login screen,กลับไปที่หน้าจอเข้าสู่ระบบ,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,603020
603021,"From time to time, SEGA and Relic will make special offers, bonuses, and information about our products available to registered users. If you would like to be notified when these offers come online, fill out the Name and Address fields, and select ‘Yes, I would like to get more information and future updates from SEGA’. This registration is completely optional and will not affect your ability to use the Steam service.","ในบางครั้ง SEGA และ Relic จะมอบข้อเสนอพิเศษ โบนัส และข้อมูลเกี่ยวกับผลิตภัณฑ์ของเราให้กับผู้ใช้ที่ลงทะเบียน หากคุณต้องการรับการแจ้งเตือนเมื่อข้อเสนอเหล่านี้ออนไลน์ ให้กรอกข้อมูลในช่องชื่อและที่อยู่ และเลือก ""ใช่ ฉันต้องการรับข้อมูลเพิ่มเติมและการอัปเดตในอนาคตจาก SEGA"" การลงทะเบียนนี้เป็นทางเลือกโดยสมบูรณ์ และจะไม่ส่งผลต่อความสามารถในการใช้บริการ Steam ของคุณ",UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,603021
603022,"The Product Key is the most valuable aspect of creating a new account. Under NO CIRCUMSTANCES should you ever share your Product Key with anyone. THQ will NEVER e-mail you asking for your Product Key. Shared Product Keys will be terminated from the online service, along with the associated accounts.",รหัสผลิตภัณฑ์เป็นส่วนที่มีค่าที่สุดในการสร้างบัญชีใหม่ ไม่ว่าในกรณีใดก็ตาม คุณไม่ควรเปิดเผยรหัสผลิตภัณฑ์ของคุณกับใครก็ตาม THQ จะไม่มีวันส่งอีเมลถึงคุณเพื่อขอรหัสผลิตภัณฑ์ รหัสผลิตภัณฑ์ที่มีการแชร์ร่วมกันจะถูกระงับการให้บริการออนไลน์พร้อมกับบัญชีที่เกี่ยวข้อง,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,603022
603023,The secret question and secret answer will allow THQ to verify a user’s identify in the case of a lost password.,คำถามลับและคำตอบลับจะช่วยให้ THQ สามารถตรวจสอบตัวตนของผู้ใช้ในกรณีที่รหัสผ่านสูญหาย,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,603023
603024,Please ensure that your e-mail address is accurate. It is directly tied to your account and password management.,โปรดตรวจสอบให้แน่ใจว่าที่อยู่อีเมลของคุณถูกต้อง มันเชื่อมโยงโดยตรงกับการจัดการบัญชีและรหัสผ่านของคุณ,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,603024
603025,"This is your Account Name for Relic Online. It acts as your gamer ID when playing online. Account Name must be a minimum of 3 letters long, and your Password must be a minimum of 8 letters long.",นี่คือชื่อบัญชีของคุณสำหรับ Relic Online มันทำหน้าที่เป็นรหัสเกมเมอร์ของคุณเมื่อเล่นออนไลน์ ชื่อบัญชีต้องมีความยาวอย่างน้อย 3 ตัวอักษร และรหัสผ่านของคุณต้องมีความยาวอย่างน้อย 8 ตัวอักษร,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,603025
603026,Required,ที่จำเป็น,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,603026|603027
603028,Optional Product Key:,รหัสผลิตภัณฑ์เสริม:,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,603028|603032
603029,Create account,สร้างบัญชี,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,603029|604268
603030,Warning.,คำเตือน.,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,603030|607507
603033,Using an illegitimate Product Key will result in the banning of your account.,การใช้รหัสผลิตภัณฑ์ที่ไม่ถูกต้องจะส่งผลให้บัญชีของคุณถูกแบน,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,603033|607503
603034,Confirm password:,ยืนยันรหัสผ่าน:,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,603034
603035,Confirm email:,ยืนยันอีเมล์:,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,603035
603036,EULA,EULA,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,603036
603037,Privacy Policy,นโยบายความเป็นส่วนตัว,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,603037
603038,Account Creation,การสร้างบัญชี,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,603038
603039,Help us stay in touch!\n\nEnter your email below in order to receive important news and updates about Company of Heroes.,"ช่วยให้เราไม่พลาดการติดต่อ!

กรอกอีเมลของคุณด้านล่างเพื่อรับข่าวสารสำคัญและอัปเดตเกี่ยวกับ Company of Heroes",UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,603039
603500,Name,ชื่อ,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,603500|604786|604787|609254
603503,IN CHANNEL,ในช่อง,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,603503
603504,Create a private and password protected channel,สร้างช่องทางส่วนตัวและป้องกันด้วยรหัสผ่าน,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,603504
603505,Click to sort the listing by name,คลิกเพื่อจัดเรียงรายการตามชื่อ,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,603505
603506,Click to sort the listing by rank,คลิกเพื่อจัดเรียงรายการตามอันดับ,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,603506
603507,Toggle notification,สลับการแจ้งเตือน,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,603507
603508,Toggle profanity filter,สลับตัวกรองคำหยาบคาย,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,603508
603511,Change the chat channel,เปลี่ยนช่องแชท,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,603511
603519,Turn On Profanity Filter,เปิดตัวกรองคำหยาบคาย,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,603519
603524,CREATE PRIVATE CHANNEL,สร้างช่องส่วนตัว,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,603524
603526,Click to interact with this player,คลิกเพื่อโต้ตอบกับผู้เล่นรายนี้,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,603526|603527|603528
603529,Click to send chat message,คลิกเพื่อส่งข้อความแชท,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,603529
603758,System Messages,ข้อความระบบ,UI: ล็อบบี้/ออนไลน์/แรงก์/ผลแมตช์,603758
